wx_count,mprotect_sum,ptrace_sum,syscall_rate,blocked_ratio,uid_is_root,event_burst_ratio,unique_event_diversity,label
0,1,0,24.53,0.001,0,0.48,0.371,0
0,0,0,25.75,0.042,0,0.15,0.314,0
0,0,0,6.54,0.018,0,0.72,0.19,0
0,1,0,32.83,0.001,1,1.36,0.294,0
8,7,2,307.97,0.19,0,8.34,0.822,1
0,0,0,12.52,0.035,0,0.59,0.358,0
0,2,0,14.79,0.025,0,0.29,0.196,0
0,0,0,10.44,0.015,0,0.83,0.374,0
0,1,0,1.95,0.011,0,0.54,0.209,0
0,2,0,21.83,0.001,0,1.44,0.281,0
0,1,0,38.15,0.011,1,1.0,0.254,0
0,1,0,39.66,0.014,0,0.34,0.138,0
0,0,0,35.08,0.041,0,1.21,0.157,0
0,0,0,34.6,0.018,0,0.94,0.119,0
5,5,3,125.11,0.194,1,9.07,0.928,1
5,8,0,119.27,0.517,1,5.31,0.995,1
1,1,0,34.23,0.035,0,0.11,0.112,0
2,4,1,403.88,0.287,1,4.5,0.785,1
0,1,0,17.58,0.047,0,0.26,0.339,0
8,7,3,413.86,0.896,1,7.45,0.706,1
2,5,0,479.25,0.32,0,3.37,0.984,1
1,3,1,171.28,0.769,1,5.31,0.839,1
10,2,2,477.93,0.213,1,6.37,0.697,1
9,3,3,471.26,0.471,0,2.0,0.937,1
6,6,2,197.82,0.761,1,6.65,0.998,1
9,3,2,191.79,0.171,1,9.3,0.593,1
5,6,1,142.69,0.766,0,6.81,0.854,1
3,4,0,274.35,0.666,1,10.0,0.684,1
0,2,0,1.96,0.049,0,0.2,0.279,0
6,4,2,481.97,0.401,1,9.49,0.643,1
0,1,0,1.46,0.032,0,1.05,0.192,0
0,0,0,23.29,0.009,0,0.98,0.128,0
1,6,1,226.83,0.116,1,4.69,0.753,1
2,7,2,287.21,0.841,1,8.47,0.751,1
0,1,0,20.96,0.047,0,0.33,0.203,0
0,0,0,13.24,0.037,0,1.14,0.387,0
0,0,0,24.69,0.032,0,1.28,0.189,0
0,1,0,13.83,0.035,0,1.11,0.248,0
8,3,2,360.81,0.513,0,5.6,0.624,1
0,0,0,32.05,0.031,0,0.23,0.177,0
10,4,3,258.14,0.579,0,5.05,0.677,1
0,0,0,20.9,0.047,0,0.46,0.111,0
7,6,3,404.12,0.194,1,5.01,0.719,1
8,2,2,352.49,0.151,1,6.99,0.925,1
0,1,0,24.28,0.003,1,0.68,0.247,0
0,0,0,16.77,0.006,0,0.84,0.146,0
1,1,0,37.52,0.049,0,1.09,0.353,0
4,6,2,460.62,0.248,1,4.07,0.88,1
0,2,0,39.73,0.022,0,0.44,0.145,0
0,2,0,39.81,0.031,0,1.03,0.35,0
4,2,3,250.2,0.327,1,6.32,0.859,1
0,0,0,5.03,0.0,0,0.94,0.231,0
0,0,0,3.27,0.035,0,0.95,0.286,0
9,4,2,420.2,0.774,0,8.22,0.956,1
1,0,0,5.2,0.003,0,1.49,0.392,0
0,1,0,8.61,0.012,0,0.63,0.381,0
0,0,0,9.4,0.015,0,1.11,0.113,0
6,7,3,400.51,0.592,0,6.15,0.962,1
0,0,0,26.75,0.033,0,0.61,0.119,0
7,3,0,316.01,0.704,1,9.89,0.627,1
0,2,0,12.78,0.03,0,0.66,0.348,0
6,2,1,267.26,0.431,0,3.24,0.835,1
0,2,0,5.61,0.033,0,1.42,0.223,0
1,8,2,242.96,0.281,1,7.49,0.757,1
8,4,0,181.52,0.851,0,2.57,0.885,1
0,0,0,9.82,0.038,0,0.15,0.219,0
8,2,1,174.97,0.169,1,5.11,0.954,1
10,4,3,160.81,0.78,0,8.08,0.67,1
4,5,2,468.11,0.574,0,9.04,0.718,1
0,0,0,38.78,0.037,0,0.98,0.351,0
0,1,0,15.07,0.031,0,0.53,0.357,0
0,2,0,15.93,0.021,0,0.51,0.143,0
6,3,0,463.58,0.284,0,8.31,0.635,1
5,3,2,384.08,0.869,1,9.17,0.855,1
9,8,0,206.97,0.148,1,4.75,0.949,1
0,2,0,8.16,0.043,0,1.01,0.237,0
0,2,0,31.27,0.028,0,0.69,0.348,0
1,2,0,227.51,0.422,0,7.16,0.986,1
9,7,3,221.58,0.57,0,2.27,0.928,1
0,0,0,38.63,0.019,1,1.43,0.37,0
0,2,0,11.92,0.042,0,0.21,0.119,0
0,0,0,24.14,0.025,1,1.29,0.2,0
6,7,2,431.15,0.447,0,2.49,0.602,1
6,5,1,70.93,0.361,1,9.34,0.516,1
8,4,2,432.02,0.59,1,9.07,0.675,1
9,4,2,273.34,0.585,0,9.12,0.795,1
0,0,0,18.95,0.013,1,1.14,0.37,0
2,8,2,336.92,0.823,0,5.41,0.883,1
2,8,0,92.23,0.323,1,4.44,0.512,1
0,2,0,36.82,0.031,0,0.41,0.172,0
5,3,0,144.38,0.502,1,9.94,0.63,1
0,1,0,38.03,0.006,0,0.92,0.117,0
0,1,0,18.12,0.025,0,0.78,0.373,0
2,8,2,220.23,0.729,0,2.33,0.742,1
0,0,0,10.32,0.043,0,0.15,0.279,0
3,7,3,437.79,0.767,1,7.21,0.688,1
6,4,0,366.98,0.118,1,3.88,0.632,1
3,3,1,71.72,0.672,0,9.83,0.968,1
0,1,0,26.73,0.032,0,1.3,0.306,0
7,6,2,169.31,0.479,1,2.64,0.552,1
0,2,0,18.6,0.003,0,0.42,0.228,0
9,3,3,234.04,0.412,0,9.41,0.768,1
0,2,0,14.71,0.03,0,0.18,0.215,0
0,2,0,38.82,0.008,0,0.65,0.208,0
0,0,0,8.49,0.041,1,1.25,0.262,0
6,6,1,163.68,0.688,1,4.3,0.51,1
2,7,2,409.19,0.175,0,9.49,0.526,1
5,6,2,416.82,0.8,0,7.33,0.82,1
6,6,0,383.03,0.681,1,9.95,0.839,1
0,0,0,37.4,0.039,0,0.61,0.344,0
0,1,0,29.88,0.029,0,0.66,0.168,0
0,1,0,10.02,0.013,0,1.21,0.129,0
0,1,0,23.2,0.012,1,0.71,0.195,0
3,5,1,476.36,0.519,0,4.18,0.808,1
0,2,0,11.82,0.024,0,0.87,0.117,0
8,6,1,173.3,0.678,0,3.18,0.698,1
5,7,2,119.31,0.211,0,7.36,0.909,1
8,8,0,402.3,0.438,0,8.64,0.642,1
6,3,0,448.72,0.7,0,7.11,0.904,1
0,0,0,36.11,0.03,0,1.44,0.17,0
0,1,0,16.67,0.003,0,0.13,0.283,0
0,0,0,36.26,0.028,0,1.35,0.198,0
4,5,2,444.01,0.829,1,7.73,0.552,1
7,8,0,188.71,0.181,0,7.37,0.545,1
10,8,1,305.09,0.858,1,2.82,0.715,1
0,1,0,7.08,0.017,0,0.11,0.347,0
0,1,0,33.23,0.047,0,1.4,0.196,0
0,0,0,5.45,0.02,0,0.91,0.109,0
0,1,0,1.47,0.006,0,0.27,0.235,0
0,2,0,22.0,0.026,0,1.04,0.369,0
0,1,0,15.04,0.011,0,0.72,0.342,0
0,1,0,29.05,0.047,0,1.15,0.197,0
1,7,3,264.34,0.203,0,4.09,0.561,1
0,0,0,24.46,0.016,0,0.45,0.218,0
8,8,1,319.62,0.679,1,7.11,0.751,1
0,2,0,35.4,0.03,0,1.31,0.147,0
0,0,0,4.67,0.008,0,0.52,0.377,0
6,3,2,326.34,0.706,1,2.1,0.991,1
0,1,0,35.28,0.043,0,1.46,0.256,0
5,8,0,345.07,0.372,0,6.56,0.863,1
0,2,0,11.04,0.046,1,0.7,0.372,0
8,4,2,239.35,0.675,0,7.03,0.961,1
5,2,1,368.35,0.843,1,3.43,0.659,1
9,2,2,355.98,0.81,0,3.78,0.862,1
0,0,0,23.1,0.012,0,1.45,0.229,0
4,6,2,389.48,0.142,1,5.13,0.857,1
6,2,0,240.08,0.385,0,3.36,0.66,1
10,2,1,482.99,0.8,0,8.29,0.502,1
0,2,0,16.79,0.048,0,0.26,0.379,0
7,3,0,231.17,0.649,0,6.53,0.978,1
0,2,0,13.99,0.006,0,0.88,0.367,0
1,6,2,359.17,0.389,1,5.37,0.794,1
5,2,1,197.71,0.538,0,5.62,0.51,1
0,2,0,22.59,0.02,0,0.32,0.293,0
0,1,0,16.73,0.024,0,1.33,0.117,0
2,2,2,393.79,0.48,1,2.87,0.74,1
2,8,2,386.01,0.253,1,5.76,0.877,1
10,6,1,200.17,0.227,0,3.34,0.841,1
9,3,1,398.46,0.157,1,7.42,0.713,1
0,2,0,32.3,0.02,0,0.42,0.304,0
8,8,3,262.67,0.309,0,6.29,0.54,1
0,2,0,4.16,0.015,1,0.82,0.312,0
5,4,3,218.32,0.154,1,9.87,0.689,1
7,8,0,419.8,0.344,1,6.25,0.757,1
8,2,0,377.87,0.402,0,9.68,0.664,1
0,1,0,2.05,0.043,1,1.32,0.242,0
10,2,2,75.14,0.177,1,6.6,0.639,1
5,8,0,187.38,0.401,0,9.64,0.723,1
0,2,0,10.56,0.036,0,1.13,0.394,0
0,2,0,32.47,0.047,0,1.17,0.15,0
0,2,0,11.7,0.008,0,1.19,0.326,0
0,2,0,35.54,0.037,1,1.48,0.391,0
0,2,0,31.23,0.009,0,1.34,0.294,0
9,6,2,273.87,0.821,1,2.0,0.89,1
8,7,2,405.59,0.402,0,6.34,0.917,1
0,0,0,18.81,0.019,0,0.52,0.286,0
7,8,3,245.96,0.38,1,3.0,0.766,1
4,8,3,229.3,0.718,1,2.29,0.786,1
7,8,2,338.03,0.265,1,3.97,0.696,1
0,1,0,22.73,0.012,0,0.2,0.291,0
1,6,2,374.5,0.474,0,7.42,0.651,1
2,3,3,280.57,0.68,1,9.13,0.679,1
6,4,0,245.92,0.719,1,7.27,0.979,1
0,2,0,22.67,0.023,1,1.2,0.215,0
0,2,0,11.51,0.008,0,0.23,0.259,0
10,4,3,64.82,0.669,0,2.01,0.56,1
8,5,1,485.97,0.521,1,8.2,0.507,1
8,7,1,101.49,0.299,1,8.95,0.731,1
0,0,0,35.38,0.023,0,1.0,0.278,0
0,1,0,1.56,0.031,0,1.09,0.113,0
7,7,2,216.29,0.797,0,4.09,0.72,1
2,4,3,217.17,0.851,0,2.82,0.505,1
0,0,0,14.82,0.034,0,0.7,0.347,0
0,2,0,13.01,0.03,0,0.76,0.279,0
0,2,0,21.03,0.022,0,0.68,0.152,0
0,0,0,5.23,0.034,0,0.99,0.221,0
4,8,3,312.99,0.469,0,3.65,0.771,1
0,1,0,36.39,0.022,0,0.96,0.359,0
4,8,0,143.23,0.426,1,7.69,0.696,1
0,0,0,14.28,0.022,0,1.32,0.205,0
0,0,0,4.46,0.023,0,0.44,0.191,0
1,0,0,24.89,0.033,0,0.77,0.279,0
0,2,0,39.05,0.018,0,0.8,0.324,0
7,8,2,371.23,0.13,0,5.72,0.665,1
2,4,0,451.43,0.597,1,9.64,0.835,1
7,3,1,186.52,0.604,1,7.13,0.638,1
3,2,0,411.98,0.163,1,5.6,0.64,1
2,3,0,345.22,0.548,1,8.88,0.627,1
0,1,0,34.4,0.044,0,0.83,0.178,0
0,0,0,1.8,0.027,0,1.13,0.154,0
0,1,0,14.53,0.014,0,0.24,0.241,0
3,6,1,230.36,0.437,1,9.27,0.6,1
0,0,0,35.36,0.047,0,0.59,0.355,0
0,0,0,25.69,0.036,0,1.03,0.153,0
0,0,0,34.99,0.023,1,0.28,0.263,0
0,1,0,14.15,0.027,0,1.44,0.339,0
4,6,1,389.66,0.302,0,2.68,0.522,1
0,1,0,14.92,0.032,0,1.17,0.221,0
0,2,0,3.08,0.029,0,0.63,0.289,0
0,2,0,12.81,0.011,0,0.41,0.379,0
4,8,2,223.65,0.25,0,2.71,0.985,1
2,3,1,274.49,0.545,1,8.11,0.988,1
0,1,0,14.78,0.001,0,0.96,0.297,0
0,2,0,22.2,0.047,0,0.59,0.283,0
5,2,3,496.91,0.265,1,4.71,0.757,1
9,2,1,322.29,0.738,1,9.57,0.773,1
0,2,0,37.92,0.013,0,0.21,0.235,0
0,0,0,34.55,0.001,0,0.45,0.137,0
5,7,3,230.49,0.122,1,4.44,0.746,1
0,2,0,12.11,0.03,0,1.15,0.339,0
10,4,0,55.74,0.672,0,6.51,0.894,1
0,1,0,38.43,0.015,0,0.37,0.324,0
3,4,1,240.44,0.306,1,9.36,0.688,1
6,6,2,369.35,0.116,1,9.56,0.695,1
0,0,0,4.77,0.039,0,1.35,0.107,0
10,4,0,195.81,0.284,1,6.03,0.654,1
7,2,1,124.15,0.349,1,4.8,0.993,1
0,0,0,39.38,0.011,0,0.7,0.357,0
9,6,1,172.22,0.571,0,3.08,0.65,1
2,3,3,413.58,0.19,0,2.13,0.604,1
5,3,3,310.46,0.753,1,8.94,0.774,1
0,1,0,12.84,0.009,0,0.63,0.299,0
0,0,0,24.42,0.016,0,0.87,0.192,0
0,1,0,10.13,0.047,0,1.11,0.378,0
0,2,0,28.02,0.032,0,0.96,0.266,0
0,0,0,31.33,0.018,0,1.48,0.267,0
0,1,0,15.71,0.023,0,0.18,0.136,0
0,0,0,14.38,0.02,0,1.28,0.354,0
0,0,0,14.31,0.027,0,1.12,0.297,0
0,2,0,19.52,0.024,0,0.4,0.143,0
0,0,0,17.32,0.038,0,1.47,0.187,0
0,0,0,19.47,0.042,0,0.35,0.372,0
5,6,0,172.03,0.778,0,3.63,0.667,1
2,6,1,411.28,0.262,0,7.89,0.632,1
0,1,0,5.78,0.011,0,0.59,0.18,0
0,2,0,15.69,0.014,0,0.3,0.302,0
1,1,0,11.08,0.018,0,1.17,0.19,0
0,1,0,6.01,0.011,0,0.4,0.189,0
10,8,1,153.55,0.19,1,8.64,0.807,1
0,2,0,7.61,0.031,0,0.5,0.22,0
4,7,1,236.7,0.87,0,7.54,0.568,1
2,4,3,447.71,0.252,0,4.93,0.92,1
3,2,0,433.92,0.772,1,5.76,0.954,1
0,1,0,29.82,0.02,0,0.28,0.122,0
6,4,2,132.92,0.538,1,7.93,0.731,1
5,5,1,392.83,0.313,0,8.99,0.513,1
6,2,0,109.22,0.488,1,6.55,0.638,1
0,2,0,11.75,0.005,0,0.58,0.159,0
5,6,1,277.6,0.19,0,6.17,0.863,1
0,1,0,27.49,0.018,0,1.26,0.107,0
8,8,0,208.28,0.53,1,4.5,0.509,1
0,0,0,24.23,0.043,0,1.17,0.289,0
10,6,2,490.14,0.882,1,9.92,0.662,1
9,2,1,414.34,0.318,1,5.82,0.927,1
0,0,0,5.11,0.043,1,0.16,0.151,0
6,6,2,79.45,0.436,0,4.34,0.661,1
0,1,0,9.42,0.032,0,0.53,0.208,0
10,6,2,376.43,0.331,1,6.23,0.821,1
2,3,1,108.35,0.898,0,3.87,0.501,1
0,2,0,39.98,0.041,0,0.65,0.138,0
6,3,2,143.55,0.492,1,7.87,0.848,1
0,2,0,16.01,0.048,0,0.71,0.255,0
6,3,3,127.57,0.257,0,5.84,0.724,1
0,2,0,20.62,0.014,0,0.52,0.196,0
0,1,0,14.13,0.018,0,0.4,0.19,0
1,4,2,220.06,0.624,1,9.89,0.887,1
9,3,1,67.33,0.556,1,7.1,0.575,1
0,2,0,26.2,0.044,0,1.25,0.115,0
5,4,0,239.67,0.23,1,4.99,0.623,1
4,6,3,486.69,0.439,1,7.72,0.733,1
8,8,2,119.0,0.124,1,5.42,0.521,1
5,6,1,316.58,0.631,1,8.15,0.946,1
6,5,1,452.23,0.734,1,8.47,0.948,1
1,2,0,195.51,0.107,1,4.07,0.837,1
3,7,2,190.29,0.502,0,7.69,0.785,1
0,2,0,9.74,0.035,0,0.81,0.308,0
0,0,0,6.96,0.048,0,0.11,0.106,0
0,0,0,38.32,0.016,0,0.51,0.119,0
0,2,0,2.0,0.003,0,1.16,0.326,0
8,4,3,229.75,0.617,1,8.93,0.791,1
0,0,0,30.54,0.039,0,0.41,0.134,0
10,4,2,198.23,0.529,0,6.87,0.709,1
5,7,0,240.76,0.61,1,9.6,0.905,1
0,2,0,25.38,0.033,0,1.05,0.378,0
0,0,0,1.26,0.005,1,0.11,0.347,0
0,2,0,21.12,0.012,0,1.03,0.386,0
0,1,0,7.74,0.027,0,0.2,0.168,0
0,1,0,16.12,0.01,0,1.26,0.296,0
7,3,1,332.02,0.816,1,7.56,0.702,1
10,4,2,378.41,0.395,0,9.93,0.691,1
7,8,2,170.54,0.744,1,4.91,0.812,1
0,2,0,39.01,0.01,0,0.39,0.227,0
3,7,1,122.1,0.378,1,6.2,0.531,1
4,3,0,375.5,0.245,1,4.1,0.577,1
2,2,2,394.02,0.709,1,4.41,0.844,1
0,2,0,34.1,0.036,1,1.2,0.272,0
8,2,0,377.29,0.636,1,6.47,0.587,1
2,4,0,286.0,0.298,0,2.33,0.788,1
1,1,0,30.76,0.031,0,1.18,0.298,0
1,2,0,29.31,0.027,0,0.13,0.111,0
0,0,0,14.29,0.048,0,0.51,0.209,0
9,6,3,295.59,0.699,0,5.11,0.582,1
0,1,0,39.49,0.048,0,0.6,0.294,0
0,0,0,33.44,0.022,0,0.7,0.383,0
0,2,0,33.38,0.011,0,1.14,0.314,0
9,7,2,431.33,0.764,1,2.34,0.604,1
5,2,2,180.14,0.745,0,6.14,0.944,1
0,0,0,28.58,0.027,0,0.22,0.137,0
6,2,2,432.3,0.824,0,5.3,0.52,1
0,2,0,33.99,0.048,1,0.46,0.319,0
10,2,1,123.54,0.516,1,4.13,0.67,1
5,4,0,192.82,0.388,0,4.51,0.797,1
2,4,3,305.79,0.863,0,9.39,0.692,1
2,2,2,103.26,0.414,0,6.74,0.684,1
4,6,2,311.37,0.382,1,2.79,0.805,1
0,2,0,29.0,0.019,0,1.24,0.245,0
10,6,2,440.55,0.179,1,3.61,0.754,1
5,4,1,457.02,0.366,1,2.69,0.85,1
1,2,0,165.76,0.385,0,7.96,0.749,1
0,0,0,16.71,0.006,1,1.08,0.255,0
0,1,0,26.46,0.03,0,0.59,0.18,0
2,3,0,256.78,0.448,0,3.64,0.909,1
4,5,1,337.58,0.887,1,3.51,0.672,1
0,0,0,38.68,0.019,0,0.36,0.395,0
10,4,3,451.54,0.516,1,9.53,0.882,1
0,1,0,30.25,0.018,0,0.23,0.243,0
5,3,1,341.71,0.62,0,5.83,0.817,1
0,2,0,12.21,0.033,0,0.37,0.338,0
0,2,0,24.12,0.036,0,0.31,0.114,0
4,7,1,124.72,0.491,0,3.41,0.947,1
0,0,0,39.18,0.004,0,1.44,0.329,0
3,8,0,189.69,0.204,0,5.23,0.616,1
0,2,0,27.95,0.024,0,0.33,0.234,0
0,1,0,35.73,0.021,0,0.8,0.306,0
0,0,0,5.71,0.01,0,1.04,0.348,0
9,6,1,269.95,0.352,1,8.28,0.983,1
1,7,0,262.69,0.563,1,7.88,0.632,1
5,6,2,387.51,0.641,0,6.62,0.548,1
3,6,0,192.98,0.48,1,5.72,0.957,1
5,2,3,220.41,0.16,1,7.93,0.921,1
10,7,3,276.93,0.103,0,8.89,0.679,1
1,3,1,90.16,0.683,1,8.0,0.753,1
8,5,2,142.89,0.794,1,6.8,0.962,1
7,3,1,134.63,0.866,1,7.76,0.752,1
0,1,0,18.97,0.03,0,1.43,0.375,0
0,0,0,22.55,0.002,0,1.31,0.11,0
0,0,0,8.53,0.013,0,0.92,0.142,0
0,2,0,34.53,0.02,0,0.56,0.108,0
0,2,0,32.9,0.021,0,0.88,0.183,0
0,2,0,8.68,0.049,0,0.18,0.108,0
6,6,1,276.39,0.27,1,2.12,0.823,1
0,0,0,21.47,0.015,0,0.92,0.179,0
4,8,0,400.0,0.24,1,9.46,0.537,1
0,0,0,34.95,0.031,0,0.64,0.272,0
0,0,0,31.07,0.021,0,0.2,0.121,0
0,1,0,3.21,0.019,0,1.12,0.167,0
0,0,0,25.03,0.008,0,0.18,0.22,0
6,5,3,138.85,0.62,0,3.74,0.892,1
0,2,0,14.97,0.0,0,0.57,0.377,0
5,8,3,282.65,0.51,0,8.95,0.592,1
7,4,3,193.91,0.348,1,2.15,0.942,1
7,2,1,391.43,0.875,1,2.97,0.847,1
0,2,0,9.95,0.018,0,0.4,0.214,0
0,1,0,8.3,0.001,0,0.3,0.348,0
0,2,0,21.32,0.037,0,1.47,0.217,0
0,0,0,24.95,0.011,0,0.3,0.355,0
0,1,0,39.65,0.039,0,1.01,0.373,0
0,0,0,22.41,0.011,0,1.17,0.323,0
0,0,0,28.87,0.034,0,0.6,0.293,0
0,1,0,14.53,0.042,0,0.9,0.302,0
7,5,0,300.76,0.532,1,8.56,0.667,1
10,6,2,413.33,0.676,0,3.23,0.915,1
0,2,0,20.26,0.045,0,1.08,0.192,0
0,2,0,19.23,0.024,0,0.46,0.142,0
0,1,0,28.82,0.019,0,0.22,0.194,0
5,6,1,416.37,0.375,1,5.4,0.591,1
0,1,0,34.76,0.034,1,0.13,0.11,0
7,8,3,76.1,0.331,0,8.62,0.864,1
7,4,0,478.74,0.343,1,4.43,0.527,1
10,8,2,172.85,0.452,1,9.16,0.805,1
0,0,0,16.69,0.01,0,0.43,0.132,0
0,0,0,31.94,0.026,0,1.26,0.385,0
9,8,2,320.88,0.651,0,6.4,0.948,1
7,7,1,395.15,0.603,0,6.72,0.5,1
3,6,3,118.94,0.719,1,3.39,0.569,1
8,7,3,330.81,0.681,1,4.13,0.947,1
0,1,0,1.54,0.032,0,1.31,0.263,0
0,2,0,37.87,0.03,0,0.24,0.194,0
6,3,3,372.46,0.6,0,7.93,0.796,1
8,5,3,235.14,0.366,1,2.72,0.708,1
0,0,0,13.55,0.006,0,0.79,0.218,0
0,2,0,4.31,0.039,0,0.56,0.137,0
6,3,1,277.47,0.507,1,6.82,0.99,1
0,0,0,32.17,0.009,1,0.76,0.296,0
0,1,0,34.15,0.038,0,1.36,0.152,0
5,7,3,160.15,0.515,1,5.39,0.574,1
0,1,0,25.98,0.033,0,1.05,0.349,0
6,3,1,467.27,0.692,0,2.03,0.59,1
7,5,0,277.88,0.325,1,7.78,0.548,1
0,0,0,17.07,0.029,0,0.59,0.164,0
5,8,1,320.07,0.322,1,4.43,0.569,1
10,5,0,353.55,0.633,1,7.26,0.958,1
0,1,0,5.24,0.03,0,1.42,0.151,0
6,7,0,204.62,0.245,1,4.76,0.912,1
0,1,0,31.28,0.019,1,1.17,0.127,0
7,2,0,74.47,0.851,1,9.4,0.728,1
0,1,0,32.57,0.003,0,1.04,0.285,0
5,5,2,196.26,0.31,0,4.02,0.924,1
10,2,3,261.73,0.174,1,9.63,0.701,1
6,7,2,254.55,0.75,0,9.19,0.576,1
1,2,0,29.4,0.0,0,0.77,0.336,0
0,0,0,22.09,0.02,0,1.07,0.311,0
0,1,0,20.52,0.018,0,0.9,0.362,0
0,1,0,5.62,0.015,0,0.36,0.312,0
1,2,0,31.78,0.039,0,1.12,0.175,0
0,2,0,17.59,0.05,0,0.14,0.292,0
2,2,1,223.02,0.539,0,6.08,0.706,1
5,4,0,404.81,0.542,0,5.27,0.675,1
7,6,0,265.85,0.672,1,8.75,0.549,1
9,2,2,392.95,0.761,1,6.54,0.561,1
8,4,2,342.71,0.767,1,3.65,0.868,1
7,2,3,313.74,0.624,1,7.06,0.813,1
0,1,0,33.14,0.005,0,0.38,0.254,0
7,4,2,102.29,0.678,1,4.53,0.613,1
8,7,3,336.74,0.641,0,5.32,0.5,1
0,2,0,28.22,0.041,0,0.91,0.327,0
0,2,0,11.28,0.048,0,0.9,0.195,0
0,0,0,21.37,0.011,0,0.8,0.285,0
1,1,0,27.42,0.041,0,0.71,0.379,0
0,2,0,28.09,0.038,0,1.42,0.351,0
0,2,0,6.1,0.021,0,1.08,0.311,0
7,6,0,450.82,0.789,1,3.85,0.572,1
5,8,3,411.85,0.498,0,4.4,0.653,1
9,7,1,377.91,0.192,1,3.24,0.838,1
0,2,0,9.05,0.024,0,1.22,0.374,0
0,2,0,35.73,0.002,0,0.21,0.177,0
2,3,0,433.72,0.65,1,2.14,0.737,1
1,3,2,367.75,0.281,0,5.49,0.902,1
0,0,0,12.7,0.049,0,0.21,0.315,0
0,2,0,10.41,0.022,0,0.39,0.397,0
0,0,0,22.87,0.023,0,1.18,0.145,0
0,2,0,8.94,0.033,0,0.19,0.19,0
5,4,1,497.46,0.798,1,8.87,0.665,1
0,0,0,15.89,0.005,0,0.65,0.126,0
3,5,2,475.14,0.198,0,3.91,0.756,1
8,3,3,335.06,0.307,1,5.53,0.682,1
6,3,1,254.94,0.442,0,3.6,0.854,1
0,1,0,14.73,0.017,1,0.71,0.354,0
0,2,0,30.55,0.045,0,0.43,0.373,0
0,0,0,1.83,0.034,0,0.78,0.298,0
8,4,3,96.93,0.472,0,4.03,0.991,1
0,1,0,12.2,0.003,0,1.08,0.175,0
0,1,0,14.06,0.021,0,0.73,0.305,0
10,8,3,169.22,0.52,0,2.71,0.746,1
0,0,0,9.7,0.014,0,0.45,0.315,0
6,8,0,473.83,0.738,0,6.81,0.725,1
6,7,3,293.36,0.53,0,2.57,0.56,1
0,0,0,10.6,0.009,1,0.81,0.161,0
4,6,2,445.12,0.637,1,2.94,0.53,1
0,0,0,5.1,0.03,0,0.24,0.225,0
7,4,3,170.02,0.234,1,3.05,0.532,1
10,5,2,278.31,0.234,1,8.13,0.993,1
0,2,0,33.33,0.034,0,0.69,0.286,0
8,8,1,343.13,0.494,0,7.97,0.551,1
1,4,3,210.96,0.806,0,7.91,0.766,1
0,2,0,39.7,0.011,0,0.55,0.371,0
0,2,0,9.36,0.016,0,1.47,0.217,0
5,8,1,411.02,0.642,0,6.43,0.95,1
10,7,3,448.44,0.133,1,5.86,0.969,1
4,2,3,199.79,0.118,1,5.07,0.751,1
0,2,0,8.04,0.036,0,1.24,0.358,0
0,2,0,7.68,0.012,1,0.2,0.11,0
0,1,0,7.75,0.007,0,1.45,0.388,0
6,3,1,84.48,0.474,1,7.13,0.858,1
0,2,0,18.37,0.038,0,0.36,0.132,0
4,4,0,125.59,0.227,1,7.66,0.955,1
9,3,3,184.62,0.389,0,2.31,0.676,1
0,1,0,13.33,0.004,0,1.46,0.239,0
0,0,0,34.12,0.033,0,1.23,0.164,0
10,7,0,434.42,0.79,0,6.81,0.851,1
3,2,0,88.03,0.508,1,2.77,0.788,1
1,6,2,55.56,0.272,1,6.69,0.991,1
0,1,0,9.5,0.024,0,1.48,0.325,0
8,2,2,389.2,0.149,1,3.83,0.575,1
1,1,0,29.07,0.031,0,0.58,0.245,0
0,1,0,31.43,0.006,0,1.1,0.35,0
2,5,0,376.95,0.555,0,8.71,0.683,1
0,1,0,29.19,0.003,0,0.97,0.37,0
3,7,3,145.96,0.202,0,8.22,0.837,1
0,2,0,14.88,0.048,0,0.29,0.207,0
10,5,3,159.49,0.184,0,7.96,0.815,1
0,0,0,1.24,0.046,0,1.27,0.287,0
0,0,0,3.08,0.039,0,0.76,0.281,0
2,6,0,463.73,0.783,1,4.48,0.735,1
1,5,3,74.23,0.421,0,8.83,0.583,1
2,6,1,429.22,0.811,0,2.77,0.599,1
0,1,0,14.5,0.049,0,0.72,0.12,0
0,2,0,18.56,0.024,0,1.08,0.256,0
6,3,3,80.69,0.106,1,2.9,0.581,1
0,2,0,14.88,0.018,0,0.33,0.231,0
0,2,0,38.15,0.038,0,1.39,0.299,0
7,4,3,315.12,0.143,0,2.1,0.646,1
4,5,2,304.81,0.442,0,4.87,0.815,1
7,2,0,241.92,0.325,1,7.71,0.838,1
5,8,1,301.01,0.598,0,9.0,0.512,1
0,1,0,26.28,0.047,0,0.39,0.172,0
0,2,0,26.54,0.032,0,1.48,0.37,0
0,1,0,4.05,0.028,0,1.18,0.392,0
2,8,2,71.18,0.576,1,8.56,0.962,1
0,0,0,12.38,0.042,0,1.17,0.264,0
0,2,0,20.8,0.038,0,0.35,0.267,0
8,8,1,161.27,0.394,1,3.07,0.738,1
0,1,0,34.62,0.038,1,1.01,0.23,0
4,4,2,51.45,0.165,0,4.43,0.97,1
1,5,0,142.23,0.878,1,2.16,0.799,1
2,8,3,453.65,0.588,0,9.73,0.961,1
